counterparty,time_years,path,exposure,hazard_rate,default_weight
Bank B,1.5,422,1440651.9948295734,0.029371535625637456,0.007642084785859593
Bank B,1.5,423,2328205.198649736,0.012273476957064601,0.002987262850922545
Bank B,1.5,424,3863444.3381090574,0.02673948900327065,0.00649395180879897
Bank B,1.5,425,2299108.107463916,0.05181241527709359,0.010882001548648157
Bank B,1.5,426,287141.5739000124,0.023509382774758836,0.005180143836538309
Bank B,1.5,427,376518.3009831133,0.0030641234905680343,0.0018790395420374972
Bank B,1.5,428,4615450.017242426,0.030183662722010875,0.006776662076884432
Bank B,1.5,429,745510.6794351443,0.018426803294034455,0.004830314650795864
Bank B,1.5,430,712194.6231171541,0.025378555021483583,0.0064768554419664115
Bank B,1.5,431,2324503.9719116664,0.017741296484150952,0.0050729388784640506
Bank B,1.5,432,2923441.2249059095,0.034081900150524785,0.00924512126102739
Bank B,1.5,433,2527112.2429618766,0.03887598182803712,0.008594670196487297
Bank B,1.5,434,2889314.808377982,0.048058538126918404,0.010977016639771353
Bank B,1.5,435,4346562.097237401,0.032393412731528584,0.007871488876226795
Bank B,1.5,436,411326.30550110247,0.019558553949873925,0.0044130852415974475
Bank B,1.5,437,1209480.3000211802,0.017114071693624503,0.00448599504123437
Bank B,1.5,438,2450598.0932087367,0.026933171223170828,0.00501213182086524
Bank B,1.5,439,3959214.77858691,0.025585144701141524,0.007081182396873942
Bank B,1.5,440,2000418.0251817286,0.018343830788941074,0.0048731241877141285
Bank B,1.5,441,526736.4853034551,0.017601834242515272,0.003891957352217479
Bank B,1.5,442,6821117.220122447,0.05717914907752853,0.012000370142771888
Bank B,1.5,443,1216562.7855691172,0.012125075758147726,0.0026778770013295983
Bank B,1.5,444,2120686.7516059848,0.030337012749812983,0.00783029366981891
Bank B,1.5,445,1841024.234612881,0.0211174927639531,0.007171035245255197
Bank B,1.5,446,1153429.1572719265,0.029316998475174647,0.007557528297581717
Bank B,1.5,447,1233896.109218801,0.031278098086941465,0.007164561155593718
Bank B,1.5,448,1269852.875311878,0.022871274221420462,0.005083523956028513
Bank B,1.5,449,1415475.6763419441,0.04103442950222129,0.010119138106987502
Bank B,1.5,450,1865418.1459847356,0.04667046788039339,0.009871878202149742
Bank B,1.5,451,524055.74561917,0.029007699048588808,0.006216104523791066
Bank B,1.5,452,396385.1504605644,0.03868473414174937,0.009656682311076525
Bank B,1.5,453,729186.1828610342,0.024170645561481997,0.0060840472743147744
Bank B,1.5,454,733742.3710807589,0.01921262877815564,0.005597567975349715
Bank B,1.5,455,1127877.8308769315,0.01416045156393815,0.003055231043033735
Bank B,1.5,456,913866.8856441925,0.01795829475339772,0.006015607070164131
Bank B,1.5,457,1886893.147116528,0.04016765340154802,0.008858726722676957
Bank B,1.5,458,1836467.289246589,0.03129705736784338,0.008316305344003627
Bank B,1.5,459,2987190.2532149637,0.03038376038507746,0.007094445783673908
Bank B,1.5,460,3337939.152082102,0.030031736727137617,0.006405354160866739
Bank B,1.5,461,2635664.828390906,0.027949672671330233,0.0070002458708461335
Bank B,1.5,462,3060935.6963582635,0.02693807786118783,0.006382644108186453
Bank B,1.5,463,2363154.342932523,0.021016284848019835,0.005771929879738624
Bank B,1.5,464,2275474.800546657,0.02883792557904985,0.007658674596174531
Bank B,1.5,465,785518.1874771116,0.025809296827782855,0.0063338992672944405
Bank B,1.5,466,1190440.3070486023,0.020981872395822637,0.005184164790937862
Bank B,1.5,467,1588052.4889122709,0.025084843693553342,0.005430093006810632
Bank B,1.5,468,2197872.349511233,0.035410475301486895,0.007325180008925125
Bank B,1.5,469,1394436.9220843927,0.023143927034570348,0.006178393936509763
Bank B,1.5,470,671495.88309231,0.01939940110192426,0.004204075374000915
Bank B,1.5,471,3285536.443127663,0.042192611633698945,0.01074872662496762
Bank B,1.5,472,686757.6262246448,0.029951921114538246,0.007068425678190549
Bank B,1.5,473,894673.7110107001,0.03659739960681962,0.007804294813490209
Bank B,1.5,474,2127814.779790782,0.026241045549245237,0.00546073622497012
Bank B,1.5,475,1133862.0589166891,0.017779265543208404,0.004294967019540907
Bank B,1.5,476,2769503.793962525,0.037861033178949836,0.008895833232762884
Bank B,1.5,477,4102604.8031548746,0.021980787076146164,0.004870478778623233
Bank B,1.5,478,974453.0378332862,0.040071585170709176,0.007828726160622801
Bank B,1.5,479,2699366.529562469,0.030307421996567517,0.006316405899260413
Bank B,1.5,480,2796439.1515275985,0.017344697195672366,0.004867828927007656
Bank B,1.5,481,1154391.7318123812,0.018026087735956178,0.004112737735969096
Bank B,1.5,482,1680804.2678104192,0.03074476069991469,0.008294330232593516
Bank B,1.5,483,3201797.809071103,0.04536746050714447,0.010752007313057144
Bank B,1.5,484,3519355.531778773,0.03514333572748497,0.009481163888152788
Bank B,1.5,485,1841529.3170312224,0.02101131303130002,0.005575514758202393
Bank B,1.5,486,354368.8646655243,0.021707761690404306,0.004672290967673631
Bank B,1.5,487,1384347.6921423725,0.03192932849259662,0.007299115458405114
Bank B,1.5,488,4071016.7411577227,0.01869347195576989,0.004778122084078573
Bank B,1.5,489,3259417.8659859425,0.04920053240755674,0.01076992674799826
Bank B,1.5,490,1525617.8542135083,0.015329369078933668,0.0035505996319701305
Bank B,1.5,491,3549264.370464618,0.024537243201079022,0.005500885685540857
Bank B,1.5,492,2236061.0856799195,0.03829691971435449,0.009421869520723547
Bank B,1.5,493,354828.8901307312,0.007531260347340181,0.0030436112356481138
Bank B,1.5,494,4092583.4527910184,0.03976866440098244,0.010329628504268329
Bank B,1.5,495,553374.9568123954,0.010868421465175807,0.003364498240493008
Bank B,1.5,496,3095943.8685702737,0.045692729984346765,0.009983584192463368
Bank B,1.5,497,1510102.5692656394,0.021245684250008844,0.004913521874135296
Bank B,1.5,498,2982680.569066323,0.02043082107116533,0.0042017916373155995
Bank B,1.5,499,3872394.033288584,0.03385067697735979,0.008423350426793763
Bank B,1.5,500,5211460.421331948,0.03452790462501236,0.00840254662550699
Bank B,1.5,501,1396571.9034902328,0.03965579305926074,0.00945699653935217
Bank B,1.5,502,1295512.7043042853,0.035411646798703025,0.008332206688355548
Bank B,1.5,503,1261953.7653283076,0.0392357913740918,0.008790934871251821
Bank B,1.5,504,4812256.8911651885,0.02655404402957195,0.008039691256774284
Bank B,1.5,505,2127291.384623247,0.04200293438714737,0.009033313430736434
Bank B,1.5,506,1956756.0827278646,0.022579730289300673,0.006166414963932443
Bank B,1.5,507,2432712.9205215788,0.019434669092808398,0.006456053570240372
Bank B,1.5,508,826261.4606769138,0.03951606426501894,0.009252241914617598
Bank B,1.5,509,4247684.9498741105,0.04797756033233484,0.01064246892991183
Bank B,1.5,510,1211704.5635465374,0.021430788534524944,0.004543030806446247
Bank B,1.5,511,0.0,0.016171383424470102,0.0034957653717183623
Bank B,1.5,512,2315930.4073682367,0.028861015731187923,0.006208869434943476
Bank B,1.5,513,1335125.3377637337,0.030499217168213442,0.007209873445275128
Bank B,1.5,514,1231859.6790881972,0.021860409249618996,0.006208719794504325
Bank B,1.5,515,2046176.3404795276,0.019929734297264592,0.004700276829348704
Bank B,1.5,516,780900.8738984576,0.03856211528948909,0.008946135834318358
Bank B,1.5,517,2984188.818358631,0.039878309292736565,0.008999644633426618
Bank B,1.5,518,1060760.9817449925,0.025018347081936117,0.005673242034215709
Bank B,1.5,519,4146904.8372861324,0.041227492347905584,0.00849417760592952
Bank B,1.5,520,1768829.9894955354,0.020588903914397584,0.00639128283821766
Bank B,1.5,521,5463848.949696487,0.03667813003813676,0.008153613882591615
Bank B,1.5,522,1997112.4448830357,0.011576165425843088,0.003027478252589866
Bank B,1.5,523,2228425.3551851246,0.03190250772618631,0.007527583085149114
Bank B,1.5,524,3534763.7609040374,0.0459922707994356,0.011184063956558687
Bank B,1.5,525,2313314.7654450163,0.021707723427967233,0.004976894788343955
Bank B,1.5,526,2278666.7475371803,0.03624214402009862,0.009551735724721011
Bank B,1.5,527,2756100.849973729,0.03349032170875462,0.008130008018411239
Bank B,1.5,528,3330378.4567313716,0.04539984913130097,0.010977684383281394
Bank B,1.5,529,1752908.6664525145,0.027183820405127096,0.005866402235196744
Bank B,1.5,530,3707884.134350969,0.04263803992896818,0.008160251531604712
Bank B,1.5,531,1099350.846651196,0.016435504976233112,0.004003067771781721
Bank B,1.5,532,1552556.8487067902,0.021338707447947483,0.00454076395769043
Bank B,1.5,533,1648317.2600472844,0.041512255901726317,0.008891373221639576
Bank B,1.5,534,2017445.2009629263,0.041269410033656834,0.010558066615554917
Bank B,1.5,535,1200443.4906578832,0.01176740126634632,0.0037956663170602978
Bank B,1.5,536,924567.7646926602,0.02065270318507708,0.004123593473961629
Bank B,1.5,537,1164104.4348810294,0.022001172665454028,0.005849739949663535
Bank B,1.5,538,3946576.113302444,0.025013428108372048,0.007223094547075926
Bank B,1.5,539,2075647.4892493535,0.02086424640817951,0.00497111914256787
Bank B,1.5,540,2600968.3639548062,0.04206674011798066,0.010292490434345214
Bank B,1.5,541,1277709.8769529215,0.0133692768163008,0.0029870031759450244
Bank B,1.5,542,51112.06212129765,0.013132262946859262,0.003073157659159609
Bank B,1.5,543,657020.3447170677,0.023072224950415245,0.0067101793308754765
Bank B,1.5,544,1233739.2804958508,0.025931975973069597,0.006798812102105423
Bank B,1.5,545,1515061.4022980616,0.03152413421589772,0.007145625269719957
Bank B,1.5,546,709635.1988075251,0.040284045177620215,0.008666793523423588
Bank B,1.5,547,341696.6700852539,0.02963671527636809,0.0073607116417415686
Bank B,1.5,548,1991338.8061127954,0.031638460970261274,0.0068402321808886946
Bank B,1.5,549,2001920.7988111696,0.017278294370094177,0.004350557030854851
Bank B,1.5,550,1729871.7238463804,0.02895870341499563,0.0066420962151962915
Bank B,1.5,551,859112.6935253693,0.032950023084875435,0.00714181371890521
Bank B,1.5,552,3495251.8647967996,0.02850787234296457,0.005384817072798587
Bank B,1.5,553,2397212.4872164093,0.03406895767592741,0.009063676150744548
Bank B,1.5,554,1349946.417409223,0.02763388868258126,0.006535205047007442
Bank B,1.5,555,96142.91260136881,0.02054036086035994,0.004780186515377927
Bank B,1.5,556,1082618.4161074022,0.020904859064632523,0.004031530565716257
Bank B,1.5,557,1489864.964528715,0.019939926335329566,0.005522491391285578
Bank B,1.5,558,2342851.1615861827,0.02158454339100209,0.0043188557984544795
Bank B,1.5,559,2587423.593119742,0.032998734151147735,0.009219874588245802
Bank B,1.5,560,4313904.297459227,0.03532044866062175,0.009062253335661463
Bank B,1.5,561,1389292.45482346,0.028230613883383517,0.006615765777749472
Bank B,1.5,562,1614294.5638495523,0.027313040704943902,0.006731529188600094
Bank B,1.5,563,302180.70477613766,0.01325337662819653,0.0032815423855172554
Bank B,1.5,564,3568290.8712952235,0.04191894926429458,0.009169465410621136
Bank B,1.5,565,1580789.6551056767,0.027218325661351288,0.006740477182372695
Bank B,1.5,566,3173025.250524992,0.0324778154200122,0.007790821468813269
Bank B,1.5,567,1374384.8713304293,0.025293912695481355,0.006086783994825984
Bank B,1.5,568,2262325.713490221,0.03881174851695212,0.009376676062064604
Bank B,1.5,569,2923299.689288619,0.01833886383256499,0.0041209624952724955
Bank B,1.5,570,2409131.3052733373,0.03879395612977861,0.01216698063116295
Bank B,1.5,571,1608443.6405365448,0.02847096383707572,0.007429098066977224
Bank B,1.5,572,1615058.9952346147,0.035145407513510446,0.008571018119376328
Bank B,1.5,573,3675495.253590213,0.06093098965395568,0.01403892432298215
Bank B,1.5,574,1528623.634678415,0.01818745156366086,0.004971951765624261
Bank B,1.5,575,3272586.5890558325,0.02448848507833868,0.0062057481675505954
Bank B,1.5,576,683042.2206055679,0.016202827879589203,0.00379877450037458
Bank B,1.5,577,1968733.136836905,0.04501149211781374,0.010451724881951452
Bank B,1.5,578,1199100.0510745554,0.014450008772014505,0.003705391823479287
Bank B,1.5,579,1504720.7925473934,0.03530969014093095,0.007523461655179031
Bank B,1.5,580,1496863.1096210312,0.016907560306507464,0.0033460865220114044
Bank B,1.5,581,3237262.8059131526,0.03455818719592883,0.007927108996550691
Bank B,1.5,582,2421991.600365813,0.028975298020900025,0.007120654537773774
Bank B,1.5,583,1655214.7209123105,0.018184715233381818,0.005349660452876104
Bank B,1.5,584,350503.98432146123,0.015838957946241947,0.0047300647531768325
Bank B,1.5,585,1584933.5565644023,0.02752688547132644,0.006886620600958571
Bank B,1.5,586,3998402.7022406496,0.05300504195384359,0.011063438971571027
Bank B,1.5,587,3782534.6516563175,0.04255071234671143,0.00959201780717156
Bank B,1.5,588,1916481.5078206814,0.02085249448558975,0.004893787610499634
Bank B,1.5,589,1567127.97652186,0.026665846793341358,0.0055176269715336845
Bank B,1.5,590,3005248.610913058,0.02226392103087952,0.007265998641286409
Bank B,1.5,591,2190979.0587094314,0.021599775070474368,0.004969544837150397
Bank B,1.5,592,392431.6824268887,0.011533945312157486,0.0022788830770011925
Bank B,1.5,593,2247617.2395060644,0.029710668924834364,0.005732024191888674
Bank B,1.5,594,0.0,0.02142459239530952,0.006512065874258233
Bank B,1.5,595,1898769.9497855855,0.013453022584233514,0.0035915050152429684
Bank B,1.5,596,1267285.2560909893,0.03115131315536461,0.007601822466376196
Bank B,1.5,597,3359019.607215408,0.02438341018979537,0.006149552898923494
Bank B,1.5,598,1649600.3681190729,0.020824680387568344,0.005034277620701411
Bank B,1.5,599,285955.30148131447,0.019674241757726627,0.005731900074001817
Bank B,1.5,600,2653992.104644056,0.017967631049253766,0.0041281281931936364
Bank B,1.5,601,869084.9760875597,0.025177484958324486,0.00675899325836693
Bank B,1.5,602,1979033.265783118,0.03793854220130871,0.009574824083740663
Bank B,1.5,603,2648497.1529855086,0.018816790229920586,0.00733500809571197
Bank B,1.5,604,3402243.2153765643,0.023435113666687088,0.005101228226425669
Bank B,1.5,605,1201230.5120238508,0.036866743466694524,0.00801329167779774
Bank B,1.5,606,1856927.4780729157,0.018611356762397977,0.0034910144119402187
Bank B,1.5,607,2161290.6284958557,0.025941744115794405,0.006889633447718868
Bank B,1.5,608,2700688.247744539,0.020907190450230657,0.004228502540684298
Bank B,1.5,609,1286778.4972730065,0.031999588676159985,0.007859364916604217
Bank B,1.5,610,1713860.6473390823,0.029205503751313908,0.006763201599637503
Bank B,1.5,611,1850330.0473795955,0.04930257154069433,0.011085266335208899
Bank B,1.5,612,1244456.5966161531,0.015876404916239737,0.00363830964448586
Bank B,1.5,613,912440.5391918598,0.019326534311493608,0.004758546460701285
Bank B,1.5,614,2482289.6696401443,0.02719787929711694,0.005983512891891363
Bank B,1.5,615,4728051.456462725,0.029005568100444468,0.00653487694859467
Bank B,1.5,616,1867390.237956624,0.0272656901522491,0.006204044667942554
Bank B,1.5,617,923470.6497690976,0.03496445355380864,0.007463235611514851
Bank B,1.5,618,148293.33188424312,0.03475464060807385,0.008075979638677233
Bank B,1.5,619,0.0,0.030943738260863524,0.006685328567458515
Bank B,1.5,620,1107241.1471019536,0.028983140457091126,0.006360177128168942
Bank B,1.5,621,2648308.275007204,0.028239824064654508,0.006825363766770898
Bank B,1.5,622,358998.32971796,0.017578822727782696,0.005116249103063186
Bank B,1.5,623,4161995.207926914,0.025922118628692273,0.00579181403108775
Bank B,1.5,624,1729433.631335833,0.04029470536716942,0.0077729753229032195
Bank B,1.5,625,2563628.170428253,0.019402334031769095,0.005101885241725279
Bank B,1.5,626,2418783.109078861,0.009477246370111532,0.003992693764235611
Bank B,1.5,627,2588782.8137121135,0.01553839610812484,0.005070615542374646
Bank B,1.5,628,363852.7165116345,0.02973243850158348,0.007221941454459202
Bank B,1.5,629,1250350.856423629,0.030663256664480592,0.00654783943919468
Bank B,1.5,630,1085850.1927040003,0.032618038273715316,0.008255747614149378
Bank B,1.5,631,1296849.2452064264,0.045251079948861316,0.009747962016464218
Bank B,1.5,632,1650759.404979673,0.025466383363427193,0.005333801784761616
Bank B,1.5,633,338822.3297260267,0.01650563823477934,0.003710782265512691
Bank B,1.5,634,1481864.1773605458,0.031315341977727916,0.005856446694769368
Bank B,1.5,635,6363073.933083574,0.02236055935788403,0.0066797215902199
Bank B,1.5,636,720766.7358048334,0.01959138075307234,0.004629297327946702
Bank B,1.5,637,2760555.089476651,0.027792499554495007,0.006154577587782817
Bank B,1.5,638,3493519.786256727,0.016645991952226793,0.004195343394035045
Bank B,1.5,639,1482736.2054941312,0.023410776964331775,0.00613781150009729
Bank B,1.5,640,1095764.4350046604,0.030006472281353825,0.005695086698846108
Bank B,1.5,641,783514.6742604566,0.03312614907864915,0.00875194581298211
Bank B,1.5,642,4120448.58060836,0.04344017604167615,0.01061534458762281
Bank B,1.5,643,2682503.078958316,0.019881894859322582,0.004721794360535769
Bank B,1.5,644,2275521.3694066918,0.026972467487063792,0.007292211034777951
Bank B,1.5,645,4137190.921812852,0.030816661118887034,0.007060152414401388
Bank B,1.5,646,800131.7721588509,0.023905319921333813,0.006498366847804693
Bank B,1.5,647,2049783.339359369,0.03440609453738801,0.007853040720213644
Bank B,1.5,648,3779588.7887327876,0.03750936914380806,0.008473618821668971
Bank B,1.5,649,1189167.6755961878,0.02188857185958929,0.005778047576201928
Bank B,1.5,650,1657436.0863185723,0.03371890962463844,0.007855263815043423
Bank B,1.5,651,2786753.9371569934,0.02183867268847005,0.005612331812852256
Bank B,1.5,652,1983751.9782537995,0.029452564117831703,0.008696501104319854
Bank B,1.5,653,558681.2857003112,0.03387359349089498,0.008611672782668167
Bank B,1.5,654,2283912.5784780076,0.019044092543667197,0.0050615459832150655
Bank B,1.5,655,3192577.2803941555,0.037918518829023924,0.010870388724696145
Bank B,1.5,656,1610244.9423518325,0.011148595533461415,0.0029800895017587647
Bank B,1.5,657,910705.0603560739,0.02645184196247509,0.005786817049509896
Bank B,1.5,658,2284333.760706694,0.02158826288678178,0.0061095877932716425
Bank B,1.5,659,1615448.8483302272,0.03190704617785412,0.009420376766204441
Bank B,1.5,660,382297.6517577755,0.015045567175446542,0.003036231892964758
Bank B,1.5,661,1369498.6179656787,0.031639896241859325,0.007845333257255116
Bank B,1.5,662,2113409.691927253,0.015596123496108498,0.00440956171555662
Bank B,1.5,663,565628.7082183743,0.015043778616849423,0.004042150187408056
Bank B,1.5,664,1648873.6425237702,0.0222147198607315,0.006765992558439349
Bank B,1.5,665,1656359.0905055571,0.028881714468909046,0.006267006843193257
Bank B,1.5,666,678835.8327508342,0.03380154558120174,0.00715167398779093
Bank B,1.5,667,4298714.468784548,0.0341213726786414,0.007399238423847265
Bank B,1.5,668,1202927.801027362,0.03077046789025107,0.007322440081259485
Bank B,1.5,669,356308.97320018825,0.012738920390606027,0.0037308922600125527
Bank B,1.5,670,2023730.775837257,0.0333305594872166,0.008623147155607858
Bank B,1.5,671,3241374.265377198,0.031254808904836257,0.007795355237301904
Bank B,1.5,672,1736484.5277482942,0.02134680629512817,0.005183697724976288
Bank B,1.5,673,2098706.820955054,0.021732320423050865,0.005537435313782257
Bank B,1.5,674,3405031.7863315474,0.03424832048964674,0.008139630813810417
Bank B,1.5,675,1659781.2277301655,0.02334630224729354,0.0057531084662683085
Bank B,1.5,676,2482648.7132174363,0.031117136180237363,0.006454072034997704
Bank B,1.5,677,2310861.693084272,0.022277896672181184,0.005757393875350236
Bank B,1.5,678,3032161.437853587,0.024116052908887905,0.0067633588695069635
Bank B,1.5,679,2406844.8287590677,0.03540430550408139,0.00702717959807464
Bank B,1.5,680,5920152.751464693,0.04141743747365203,0.009373128518566531
Bank B,1.5,681,2847070.247919906,0.028173555097322885,0.006397227523412652
Bank B,1.5,682,2091509.7615999118,0.032471201799124244,0.008697153844905547
Bank B,1.5,683,1698146.8169554349,0.017088007073769944,0.004162460074566443
Bank B,1.5,684,1259641.5199970654,0.024955514189801683,0.005555753738263114
Bank B,1.5,685,2294630.3724958096,0.025935419084187172,0.0061200484779674325
Bank B,1.5,686,845152.7368192289,0.01202601503680771,0.0033225215342399528
Bank B,1.5,687,1386828.3028865997,0.04648804593611192,0.011176689144785978
Bank B,1.5,688,2065890.895704445,0.029897027326882923,0.006959478278780296
Bank B,1.5,689,1623862.5268717953,0.026344514088684948,0.006798467811025666
Bank B,1.5,690,1892684.2010807258,0.01831769593651475,0.004878937399398375
Bank B,1.5,691,355545.9693085844,0.023609929387612937,0.0068860472594538535
Bank B,1.5,692,1684059.3084604037,0.040213256732199665,0.008611701131929994
Bank B,1.5,693,3657721.764912176,0.02091254789146072,0.0051945419156539385
Bank B,1.5,694,999276.8547127953,0.008090623869464998,0.002177038468034742
Bank B,1.5,695,2964155.048359857,0.0243729981171408,0.005180703496986516
Bank B,1.5,696,1565813.917586973,0.019927829078998295,0.004638570360555927
Bank B,1.5,697,1120339.577818722,0.01632216960362874,0.0042806695478407875
Bank B,1.5,698,3488298.577182072,0.02078359039285189,0.005391750250817395
Bank B,1.5,699,2124170.3591020373,0.02877423699504481,0.0060371819790059345
Bank B,1.5,700,3312292.9709213125,0.052663472968842086,0.011098162355932084
Bank B,1.5,701,3320492.30348258,0.03598898026578057,0.009190537067746862
Bank B,1.5,702,2438373.3407258084,0.016346929213105967,0.005843069579589133
Bank B,1.5,703,1893547.5842306472,0.034042193715794505,0.007867202477715995
Bank B,1.5,704,2587633.926548355,0.04944705905671005,0.010344658845023558
Bank B,1.5,705,2572475.0165018453,0.052549171587074964,0.011994851404905194
Bank B,1.5,706,1170743.4101182357,0.024800529722057738,0.005449746292425894
Bank B,1.5,707,1446166.4457765685,0.03219340100776751,0.006887180285763406
Bank B,1.5,708,869568.2333428741,0.026406212488486052,0.006564423194801439
Bank B,1.5,709,1126002.292511316,0.04440046337215721,0.009049793559975816
Bank B,1.5,710,2934115.215868027,0.042435917666035015,0.010124481008710662
Bank B,1.5,711,3857541.3963213987,0.014782989448382902,0.004034879304581018
Bank B,1.5,712,657712.855616014,0.024339968181177455,0.005448772720167305
Bank B,1.5,713,1052932.6581852403,0.02799054104369108,0.006506086551571921
Bank B,1.5,714,2429701.20795052,0.031120547050836545,0.008019271250137017
Bank B,1.5,715,3135232.822173463,0.029145990128865037,0.007921367230992349
Bank B,1.5,716,2305654.7435461185,0.0297095922320791,0.006481746896507157
Bank B,1.5,717,3137834.2570160585,0.02482961657220405,0.006642106153865401
Bank B,1.5,718,1760238.7817131535,0.04797733395787758,0.01014049197035305
Bank B,1.5,719,2227775.0731111867,0.02651851173741324,0.006511626835988049
Bank B,1.5,720,3994232.890765849,0.028937024745734185,0.007395863635864308
Bank B,1.5,721,2977193.70105618,0.04826309823473955,0.011775717894906834
Bank B,1.5,722,2352069.5006517842,0.03664839026199887,0.0093270264142159
Bank B,1.5,723,1421240.08705687,0.016578119188280466,0.003158167778410048
Bank B,1.5,724,1966102.53581997,0.03522314476868908,0.00903770544957938
Bank B,1.5,725,2765601.503538699,0.03258369829386468,0.007220643741710608
Bank B,1.5,726,4482748.3645780785,0.042094809278930626,0.008343844284259383
Bank B,1.5,727,4179135.196760763,0.02185270004848109,0.005150288487874133
Bank B,1.5,728,1650228.9155088787,0.03901701380670772,0.01028564772837326
Bank B,1.5,729,531349.5964616193,0.018343484189281316,0.004299403090438303
Bank B,1.5,730,5139808.81009013,0.04389191198288197,0.008523477022739812
Bank B,1.5,731,1915614.1925355934,0.02709239416978746,0.006488652981627818
Bank B,1.5,732,3423664.8037820216,0.02571528360839418,0.00689734707103451
Bank B,1.5,733,1449598.4665817856,0.027805277444230128,0.008305568292395926
Bank B,1.5,734,2629352.9207034456,0.01232228735763534,0.0027316383075868256
Bank B,1.5,735,2289055.9756629937,0.03403361604194612,0.008051216863280919
Bank B,1.5,736,2476483.0630769217,0.02803235294479415,0.007162290856795428
Bank B,1.5,737,2968045.6564643346,0.030650359230874107,0.006941044399771723
Bank B,1.5,738,1419855.0927501642,0.020539152678690695,0.0042518192477905
Bank B,1.5,739,2182323.5042309137,0.028339232950075077,0.007241585492373193
Bank B,1.5,740,1242661.8736439992,0.02159366453493882,0.004768919172967734
Bank B,1.5,741,2657420.8654898694,0.02106659387218452,0.004597922142287381
Bank B,1.5,742,577709.0891752765,0.02075073317340548,0.005024441973336513
Bank B,1.5,743,1580509.9776519965,0.022936487219768917,0.005559484706172846
Bank B,1.5,744,568513.2417259542,0.027322379971923938,0.006691335370410223
Bank B,1.5,745,4934948.975963541,0.03740011383054801,0.008245975745826972
Bank B,1.5,746,3196892.007147401,0.02246003080163881,0.005874119151604074
Bank B,1.5,747,2759533.044096288,0.016735271756860855,0.004889353333276003
Bank B,1.5,748,589414.8821060734,0.03253618550482569,0.008352965316110739
Bank B,1.5,749,1896070.563904683,0.010799086003717345,0.0026805836862864307
Bank B,1.5,750,1090796.7916399771,0.013304338557500956,0.003945712031678483
Bank B,1.5,751,2305732.922013919,0.02552133571736772,0.00669729676488251
Bank B,1.5,752,3067092.5298078423,0.029207390596008166,0.006854137365346458
Bank B,1.5,753,1589316.84256247,0.028693132419619072,0.005403691222159335
Bank B,1.5,754,1643576.4614259312,0.020604955160232363,0.004985852313401984
Bank B,1.5,755,3165935.0938040074,0.03676971464519961,0.007650274180228012
Bank B,1.5,756,2289375.2199035874,0.027974925287362604,0.005929565306745821
Bank B,1.5,757,2728991.6197363613,0.01828526188556235,0.005391336906235278
Bank B,1.5,758,3234552.8006307194,0.04884104909307196,0.010704987489547624
Bank B,1.5,759,1124069.36446907,0.02215143020956093,0.004830084460298756
Bank B,1.5,760,2277461.494591052,0.052902584796496066,0.012400340696859247
Bank B,1.5,761,1215200.919407312,0.020688220961379403,0.004169884713021932
Bank B,1.5,762,1369009.8377895055,0.02524926357933873,0.006919284492764133
Bank B,1.5,763,1426830.6125310578,0.021961245323146243,0.005303403275473073
Bank B,1.5,764,5106227.484632489,0.03110116045507505,0.0077339079959399815
Bank B,1.5,765,6152981.992402701,0.044617599351531693,0.010793580678064907
Bank B,1.5,766,1843911.3202358594,0.01845404296744597,0.006242023190355939
Bank B,1.5,767,701171.611497171,0.019964314329471506,0.004145271121876792
Bank B,1.5,768,1151643.014084674,0.023368114648698552,0.005123149947475758
Bank B,1.5,769,3967126.0617647106,0.03114401051718784,0.00793284660405591
Bank B,1.5,770,1412015.8358072315,0.01834531137624741,0.005111954414420139
Bank B,1.5,771,2145134.502077766,0.01567877334888395,0.0028226885688208414
Bank B,1.5,772,1457266.0284543189,0.03332072723869003,0.006511944316786478
Bank B,1.5,773,1705984.2194476803,0.031772503460853946,0.00771303485970154
Bank B,1.5,774,3098702.241643424,0.020904146855973273,0.005086544309951591
Bank B,1.5,775,590696.9772999899,0.03583527039557401,0.00686032985748708
Bank B,1.5,776,1679509.2261492435,0.031973560169200846,0.008006797439795488
Bank B,1.5,777,5359895.145561249,0.0277777691998738,0.007337161934926506
Bank B,1.5,778,0.0,0.037557711063022844,0.008265277102992519
Bank B,1.5,779,1599397.8335383695,0.029921957207677118,0.00652740254774653
Bank B,1.5,780,968044.156659028,0.025293635228657137,0.007183073634091541
Bank B,1.5,781,1838176.7625119076,0.015157685968986426,0.005684205865318481
Bank B,1.5,782,1003353.8472017846,0.03363458232873423,0.008543318726484062
Bank B,1.5,783,5101252.42856978,0.073204184519268,0.015223953666433476
Bank B,1.5,784,3011087.088974172,0.03312707295120697,0.008672373418820545
Bank B,1.5,785,0.0,0.024844834750878522,0.0070834367047816205
Bank B,1.5,786,1354733.9228620213,0.015855527518242728,0.0028128273102920875
Bank B,1.5,787,1005998.1131367958,0.012776887267697882,0.0033493061356387743
Bank B,1.5,788,3280707.362238543,0.03528243659423524,0.008755625127968125
Bank B,1.5,789,2663697.809885026,0.024684949659228676,0.005878428626119203
Bank B,1.5,790,827810.825144392,0.013789338787135364,0.002659933445558482
Bank B,1.5,791,1848232.9524223648,0.03237898608059794,0.007734605483156964
Bank B,1.5,792,1320351.8771320113,0.028043433844979596,0.007208180125139796
